Abilene,158822.0,3963.0
Akron,700095.0,22895.0
Albany,163150.0,3998.0
Albany,851195.0,31088.0
Albuquerque,817794.0,30827.0
Alexandria,149707.0,3882.0
Allentown,795300.0,23761.0
Altoona,125643.0,3362.0
Amarillo,240382.0,7110.0
Ames,83804.0,2952.0
Anchorage,359460.0,17571.0
Anderson,131195.0,2934.0
Anderson,177086.0,3983.0
Ann Arbor,347792.0,16309.0
Anniston,112704.0,3051.0
Appleton,216207.0,7740.0
Asheville,397801.0,11265.0
Athens,183346.0,4876.0
Atlanta,5127841.0,230606.0
Atlantic City,269924.0,11411.0
Auburn,128033.0,2842.0
Augusta,522608.0,14073.0
Austin,1532281.0,65741.0
Bakersfield,772666.0,19629.0
Baltimore,2663286.0,109609.0
Bangor,148082.0,4428.0
Barnstable Town,223492.0,7114.0
Baton Rouge,764488.0,28674.0
Battle Creek,137536.0,4328.0
Bay City,108053.0,2463.0
Beaumont,374435.0,10922.0
Bellingham,188775.0,5518.0
Bend,149050.0,5256.0
Billings,147819.0,4957.0
Binghamton,246855.0,6414.0
Birmingham,1100071.0,43758.0
Bismarck,101254.0,3402.0
Blacksburg,156195.0,4312.0
Bloomington,182563.0,4543.0
Bloomington,162069.0,6238.0
Boise City,567741.0,21930.0
Boston,4465674.0,249822.0
Boulder,286125.0,15367.0
Bowling Green,114122.0,3635.0
Bradenton,680500.0,21662.0
Bremerton,238827.0,6663.0
Bridgeport,893987.0,70575.0
Brownsville,379708.0,5726.0
Brunswick,99963.0,2712.0
Buffalo,1133349.0,35803.0
Burlington,141965.0,3813.0
Burlington,206438.0,9009.0
Canton,407366.0,10987.0
Cape Coral,570089.0,18866.0
Carson City,55122.0,2620.0
Casper,70252.0,3680.0
Cedar Rapids,249595.0,10221.0
Champaign,218987.0,6352.0
Charleston,303848.0,10988.0
Charleston,617172.0,20677.0
Charlotte,1584844.0,100904.0
Charlottesville,190602.0,7244.0
Chattanooga,509639.0,16844.0
Cheyenne,85783.0,3306.0
Chicago,9458442.0,426171.0
Chico,217586.0,4910.0
Cincinnati,2121128.0,81692.0
Clarksville,252580.0,7327.0
Cleveland,109485.0,2841.0
Cleveland,2105319.0,88982.0
Coeur d'Alene,130720.0,3366.0
College Station,200860.0,4784.0
Colorado Springs,602496.0,19489.0
Columbia,159738.0,4698.0
Columbia,703783.0,24574.0
Columbus,290347.0,8536.0
Columbus,73999.0,3396.0
Columbus,1734563.0,75806.0
Corpus Christi,413365.0,11386.0
Corvallis,80337.0,3913.0
Cumberland,99318.0,1955.0
Dallas,5982787.0,297355.0
Dalton,132527.0,5208.0
Danville,81693.0,1851.0
Danville,106256.0,2426.0
Davenport,374274.0,13351.0
Dayton,838189.0,30091.0
Decatur,148035.0,4178.0
Decatur,109061.0,4174.0
Deltona,495813.0,10356.0
Denver,2411836.0,122350.0
Des Moines,535755.0,28081.0
Detroit,4494906.0,183197.0
Dothan,137562.0,3855.0
Dover,147973.0,4727.0
Dubuque,91486.0,3588.0
Duluth,273914.0,7884.0
Durham,469196.0,25488.0
Eau Claire,156153.0,4995.0
El Centro,157764.0,3192.0
Elizabethtown,110713.0,3616.0
Elkhart,196466.0,9486.0
Elmira,88189.0,2255.0
El Paso,725559.0,20237.0
Erie,279686.0,7634.0
Eugene,340090.0,9686.0
Evansville,348641.0,12973.0
Fairbanks,94803.0,3771.0
Fargo,189287.0,7758.0
Farmington,121763.0,4143.0
Fayetteville,348660.0,10915.0
Fayetteville,423556.0,14123.0
Flagstaff,126083.0,3460.0
Flint,437993.0,11677.0
Florence,197737.0,5711.0
Florence,142539.0,3082.0
Fond du Lac,98742.0,3075.0
Fort Collins,281620.0,9154.0
Fort Smith,286598.0,8139.0
Fort Walton Beach,182994.0,7833.0
Fort Wayne,406429.0,14574.0
Fresno,885510.0,23162.0
Gadsden,102911.0,2135.0
Gainesville,253587.0,7578.0
Gainesville,172391.0,5083.0
Glens Falls,128268.0,3005.0
Goldsboro,112819.0,3006.0
Grand Forks,97866.0,2870.0
Grand Junction,134061.0,3502.0
Grand Rapids,772797.0,28947.0
Great Falls,81898.0,2184.0
Greeley,235366.0,5472.0
Green Bay,298507.0,11724.0
Greensboro,686757.0,28388.0
Greenville,168867.0,4473.0
Greenville,600513.0,20558.0
Gulfport,227515.0,7363.0
Hagerstown,256359.0,6557.0
Hanford,146195.0,3019.0
Harrisburg,524709.0,22023.0
Harrisonburg,116050.0,4420.0
Hartford,1185396.0,61018.0
Hattiesburg,135352.0,3693.0
Hickory,357029.0,10573.0
Hinesville,71667.0,2033.0
Holland,257172.0,8466.0
Honolulu,906715.0,37319.0
Hot Springs,95253.0,2173.0
Houma,201035.0,6537.0
Houston,5507557.0,265332.0
Huntington,284363.0,7105.0
Huntsville,378054.0,15892.0
Idaho Falls,115444.0,3169.0
Indianapolis,1670332.0,78497.0
Iowa City,144649.0,5157.0
Ithaca,100509.0,2930.0
Jackson,163093.0,4168.0
Jackson,531222.0,18407.0
Jackson,112217.0,3836.0
Jacksonville,1278626.0,49962.0
Jacksonville,161974.0,4349.0
Janesville,158198.0,4589.0
Jefferson City,144755.0,4572.0
Johnson City,191416.0,4941.0
Johnstown,146080.0,3113.0
Jonesboro,114655.0,3084.0
Joplin,168595.0,4514.0
Kalamazoo,322317.0,9753.0
Kankakee,109221.0,2376.0
Kansas City,1961684.0,84248.0
Kennewick,223687.0,6587.0
Killeen,357580.0,9815.0
Kingsport,301709.0,7674.0
Kingston,181820.0,3866.0
Knoxville,670282.0,24903.0
Kokomo,100025.0,4163.0
La Crosse,129999.0,4231.0
Lafayette,189335.0,5920.0
Lafayette,254678.0,10652.0
Lake Charles,191131.0,9312.0
Lake Havasu City,191652.0,3087.0
Lakeland,558023.0,13331.0
Lancaster,493849.0,15613.0
Lansing,456736.0,15593.0
Laredo,227544.0,4448.0
Las Cruces,193976.0,3951.0
Las Vegas,1777168.0,78602.0
Lawrence,112559.0,2821.0
Lawton,112388.0,3146.0
Lebanon,126441.0,2788.0
Lewiston,59597.0,1432.0
Lewiston,107031.0,2975.0
Lexington,440815.0,19648.0
Lima,105310.0,3692.0
Lincoln,288493.0,10993.0
Little Rock,657392.0,25210.0
Logan,118429.0,2389.0
Longview,201731.0,6663.0
Longview,98831.0,2370.0
Los Angeles,12866834.0,603694.0
Louisville,1220424.0,47165.0
Lubbock,265062.0,7390.0
Lynchburg,240519.0,6870.0
Macon,229026.0,6439.0
Madera,143933.0,2813.0
Madison,547869.0,26491.0
Manchester,401105.0,17630.0
Mansfield,126390.0,3631.0
McAllen,689494.0,10274.0
Medford,196811.0,5330.0
Memphis,1271720.0,53306.0
Merced,242229.0,4853.0
Miami,5415440.0,218118.0
Michigan City,109278.0,2729.0
Midland,123561.0,5242.0
Milwaukee,1540525.0,69206.0
Minneapolis,3172012.0,159332.0
Missoula,104068.0,3656.0
Mobile,402098.0,11832.0
Modesto,506868.0,12775.0
Monroe,172579.0,5440.0
Monroe,153320.0,3563.0
Montgomery,362883.0,11969.0
Morgantown,116970.0,3873.0
Morristown,132168.0,3151.0
Mount Vernon,114495.0,3480.0
Muncie,115680.0,2853.0
Muskegon,174240.0,4096.0
Myrtle Beach,239754.0,7921.0
Napa,131430.0,5932.0
Naples,313167.0,12508.0
Nashville,1486695.0,66126.0
New Haven,843441.0,31752.0
New Orleans,990478.0,49333.0
New York,18782715.0,1008753.0
Niles,159547.0,4520.0
Norwich,268206.0,10675.0
Ocala,314312.0,6451.0
Ocean City,97613.0,3390.0
Odessa,126649.0,3690.0
Ogden,503820.0,12798.0
Oklahoma City,1175937.0,40647.0
Olympia,233167.0,6523.0
Omaha,820747.0,36174.0
Orlando,1998347.0,85400.0
Oshkosh,161093.0,6366.0
Owensboro,111386.0,3433.0
Oxnard,794005.0,30340.0
Palm Bay,531959.0,15348.0
Palm Coast,82433.0,1232.0
Panama City,164184.0,5173.0
Parkersburg,161024.0,4432.0
Pascagoula,149666.0,3614.0
Pensacola,451190.0,10944.0
Peoria,368868.0,13744.0
Philadelphia,5810834.0,271925.0
Phoenix,4046914.0,162139.0
Pine Bluff,102823.0,2434.0
Pittsburgh,2363214.0,91341.0
Pittsfield,130219.0,4581.0
Pocatello,87139.0,2115.0
Portland,511850.0,20091.0
Portland,2133775.0,97332.0
Port St. Lucie,388637.0,9601.0
Poughkeepsie,666302.0,17683.0
Prescott,206738.0,3673.0
Providence,1604342.0,54651.0
Provo,480881.0,10553.0
Pueblo,152081.0,2947.0
Punta Gorda,153047.0,2987.0
Racine,194625.0,5766.0
Raleigh,1000577.0,42459.0
Rapid City,119124.0,3844.0
Reading,398749.0,11991.0
Redding,178493.0,4631.0
Reno,402245.0,16430.0
Richmond,1195263.0,50155.0
Riverside,3994711.0,95385.0
Roanoke,294454.0,10489.0
Rochester,178877.0,7725.0
Rochester,1030991.0,38179.0
Rockford,345375.0,10391.0
Rocky Mount,144562.0,4610.0
Rome,95076.0,2723.0
Sacramento,2062710.0,80176.0
Saginaw,204924.0,6156.0
St. Cloud,183360.0,6169.0
St. George,127310.0,2869.0
St. Joseph,122209.0,3270.0
St. Louis,2793720.0,103236.0
Salem,379862.0,9946.0
Salinas,406188.0,15397.0
Salisbury,118279.0,3225.0
Salt Lake City,1077924.0,49156.0
San Angelo,107659.0,2661.0
San Antonio,1936750.0,61860.0
San Diego,2948362.0,139032.0
Sandusky,77536.0,2645.0
San Francisco,4164463.0,257759.0
San Jose,1775466.0,135450.0
San Luis Obispo,260197.0,8692.0
Santa Barbara,401967.0,16118.0
Santa Cruz,250523.0,8628.0
Santa Fe,141091.0,5328.0
Santa Rosa,462566.0,17495.0
Savannah,321490.0,10494.0
Scranton,548646.0,15711.0
Seattle,3262445.0,176439.0
Sebastian,129562.0,3623.0
Sheboygan,113957.0,4284.0
Sherman,117091.0,2763.0
Shreveport,387183.0,14681.0
Sioux City,142031.0,4908.0
Sioux Falls,221636.0,11806.0
South Bend,316159.0,10143.0
Spartanburg,269902.0,8659.0
Spokane,447392.0,14034.0
Springfield,205894.0,6717.0
Springfield,683233.0,17884.0
Springfield,410619.0,11839.0
Springfield,141239.0,3097.0
State College,144205.0,4397.0
Stockton,664615.0,15889.0
Sumter,104094.0,2465.0
Syracuse,646571.0,21484.0
Tallahassee,347672.0,10456.0
Tampa,2694038.0,95374.0
Terre Haute,169462.0,4340.0
Texarkana,133903.0,3388.0
Toledo,652640.0,22807.0
Topeka,227644.0,6920.0
Trenton,364649.0,20158.0
Tucson,948704.0,26344.0
Tulsa,893053.0,33912.0
Tuscaloosa,202686.0,6450.0
Tyler,194798.0,6309.0
Utica,294804.0,6996.0
Valdosta,128347.0,3053.0
Vallejo,408323.0,10291.0
Victoria,112708.0,3740.0
Vineland,154175.0,3971.0
Virginia Beach,1660990.0,60541.0
Visalia,413755.0,8966.0
Waco,226206.0,6218.0
Warner Robins,128070.0,3829.0
Washington,5260705.0,319627.0
Waterloo,163191.0,6170.0
Wausau,129079.0,4631.0
Weirton,123943.0,2698.0
Wenatchee,105289.0,3037.0
Wheeling,146454.0,3822.0
Wichita,589279.0,21670.0
Wichita Falls,149455.0,4123.0
Williamsport,117349.0,2997.0
Wilmington,329175.0,10964.0
Winchester,118973.0,4120.0
Winston,455043.0,20009.0
Worcester,779567.0,23666.0
Yakima,230840.0,5938.0
York,414505.0,12225.0
Youngstown,576602.0,14955.0
Yuba City,160441.0,3386.0
Yuma,185841.0,3674.0
